Thrust.Spd,Thrust.Force,CH.Spd,CH.Torque,CH.Tot.ContactForce,Ring.No
33.95081967213115,187766.6666666667,0.9706666668256124,-7545.081967213115,30141.53333333333,960
34.0,187780.0,0.9706666668256124,-7554.262295081967,30141.53333333333,960
34.0327868852459,187773.3333333333,0.972000002861023,-7553.934426229508,30133.13333333334,960
34.0655737704918,187766.6666666667,0.9733333388964335,-7539.672131147541,30133.13333333334,960
34.09836065573771,187780.0,0.972000002861023,-7525.901639344263,30149.86666666666,960
34.1311475409836,187760.0,0.972000002861023,-7530.983606557377,30141.53333333333,960
34.18032786885246,187746.6666666667,0.9706666707992554,-7534.426229508197,30141.53333333333,960
34.21311475409836,187733.3333333333,0.9693333347638448,-7529.672131147541,30133.13333333334,960
34.26229508196721,187733.3333333333,0.9679999987284342,-7528.688524590164,30133.13333333334,960
34.24590163934426,187720.0,0.9666666626930237,-7522.622950819672,30149.86666666666,960
34.24590163934426,187700.0,0.9679999987284342,-7532.950819672131,30149.86666666666,960
34.24590163934426,187693.3333333333,0.9679999987284342,-7537.377049180328,30141.46666666667,960
34.22950819672131,187673.3333333333,0.9666666626930237,-7525.245901639344,30133.13333333334,960
34.21311475409836,187673.3333333333,0.9653333266576131,-7517.704918032787,30133.13333333334,960
34.19672131147541,187680.0,0.9653333266576131,-7515.081967213115,30133.13333333334,960
34.16393442622951,187680.0,0.9653333266576131,-7524.754098360656,30116.4,960
34.1311475409836,187706.6666666667,0.9666666626930237,-7519.672131147541,30108.06666666667,960
34.1311475409836,187700.0,0.9653333266576131,-7514.918032786885,30124.8,960
34.09836065573771,187706.6666666667,0.9639999906222025,-7517.213114754099,30149.93333333333,960
34.08196721311475,187700.0,0.9653333266576131,-7514.098360655737,30141.6,960
34.0655737704918,187700.0,0.962666658560435,-7516.065573770492,30141.6,960
34.04918032786885,187673.3333333333,0.9653333266576131,-7528.360655737705,30141.6,960
34.0327868852459,187633.3333333333,0.9666666626930237,-7537.540983606557,30141.6,960
